cbsa_code,cbsatitle,topmetro,metrosize,work22020,work32020,work42020,work52020,work62020,work72020,work82020,work92020,work102020,work112020,work122020,work12021,chg_imp,chg_traj,rank_imp,szrank_imp,rank_traj,szrank_traj
30460,"Lexington-Fayette, KY",1,Large,.405933708883822,-18.67901033163071,-46.76521027088165,-37.0929571390152,-29.16827940940857,-32.25340437889099,-28.58997344970703,-28.64140486717224,-25.7633541226387,-29.37258940935135,-33.31814897060394,-29.31541746854782,-29.315418,.059999999,118,36,104,31
30700,"Lincoln, NE",1,Midsized,3.383281901478767,-16.61011862754822,-41.89003551006317,-34.76967346668243,-28.14070773124695,-31.59391450881958,-25.40961813926697,-22.24105900526047,-17.99939346313477,-23.58512401580811,-26.89797377586365,-23.04753541946411,-23.047535,.54000002,38,32,85,41
30780,"Little Rock-North Little Rock-Conway, AR",1,Large,.5650502499192953,-14.93442100286484,-36.35465505719185,-29.88796764612198,-25.93490424752235,-29.81504327058792,-27.52596467733383,-27.16237992048264,-23.37825390696526,-27.82124194502831,-29.96078404784203,-26.64941662549973,-26.649416,1.17,78,25,57,19
30980,"Longview, TX",1,Midsized,-.3922665640711784,-15.60353541374207,-33.04580593109131,-24.52399301528931,-22.230229139328,-27.17806148529053,-23.77782726287842,-20.24533224105835,-17.10741114616394,-21.33972477912903,-24.10284352302551,-20.03220677375793,-20.032207,1.3099999,14,14,51,24
31080,"Los Angeles-Long Beach-Anaheim, CA",1,Very Large,-.365293100476265,-21.68490839004517,-48.87827205657959,-40.96484088897705,-34.53195953369141,-37.69662857055664,-35.32258129119873,-35.7801513671875,-32.05835437774658,-34.70686626434326,-40.48652648925781,-39.52434539794922,-39.524345,-4.8200002,187,50,190,53
31140,"Louisville/Jefferson County, KY-IN",1,Very Large,.8219167378265411,-18.39127819240093,-45.54698777198792,-36.46573832631111,-29.0996632874012,-31.00269457697868,-27.95987524092197,-28.28658740222454,-25.1575716137886,-28.68605187535286,-31.82889291644096,-28.44962042570114,-28.449621,.23999999,109,14,96,23
31180,"Lubbock, TX",1,Midsized,2.735540896654129,-13.54818150401115,-36.27881550788879,-27.89151167869568,-23.3493786752224,-28.58319342136383,-23.94329786300659,-20.38975903391838,-18.56340149044991,-20.82016718387604,-22.34561508893967,-19.08747571706772,-19.087475,1.73,6,6,42,18
31340,"Lynchburg, VA",1,Midsized,.3809827584773302,-14.19553571939468,-35.82284605503082,-29.20479965209961,-24.79275977611542,-28.26199746131897,-25.50456929206848,-23.13527750968933,-19.20104134082794,-22.44301962852478,-27.43453764915466,-25.32509803771973,-25.325098,-2.8800001,63,43,175,72
31540,"Madison, WI",1,Large,2.75467524677515,-21.97357314825058,-52.09029388427734,-42.69320273399353,-32.94438678026199,-35.22094786167145,-31.20863008499146,-31.7250257730484,-28.76480859518051,-32.42909944057465,-34.75741708278656,-30.55260396003723,-30.552605,1.88,137,46,39,14
31700,"Manchester-Nashua, NH",1,Midsized,-4.533333301544189,-18.64516067504883,-47.03333282470703,-39.29032135009766,-30.9333324432373,-32.51612854003906,-28.51612854003906,-26.13333320617676,-22.64516067504883,-26.73333358764648,-31.74193572998047,-26.3870964050293,-26.387096,.34999999,70,47,92,44
32580,"McAllen-Edinburg-Mission, TX",1,Large,2.200000047683716,-19.03225898742676,-46.83333206176758,-32.32258224487305,-29.33333396911621,-41.80644989013672,-34.51612854003906,-33.40000152587891,-29.19354820251465,-29.70000076293945,-31.41935539245605,-29.16129112243652,-29.161291,.54000002,117,35,85,26
32820,"Memphis, TN-MS-AR",1,Very Large,.5278234551660717,-15.23735204339027,-37.75114575028419,-29.48560214042664,-25.57952697575092,-30.66733160614967,-27.27463755011559,-26.82373587787151,-23.94677828252316,-26.68735190480947,-29.15797860920429,-26.79719480872154,-26.797195,-.11,81,6,110,27
32900,"Merced, CA",1,Midsized,-4.866666793823242,-13.06451606750488,-35.76666641235352,-27.41935539245605,-23.73333358764648,-29.41935539245605,-26.29032325744629,-23.53333282470703,-20.6129035949707,-24.66666603088379,-29.09677505493164,-26.87096786499023,-26.870968,-2.2,83,52,166,69
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",1,Very Large,-.269496738910675,-18.96695041656494,-48.1188325881958,-38.2943172454834,-30.55250310897827,-34.96337032318115,-33.67204999923706,-32.54847192764282,-28.18666839599609,-31.03426933288574,-31.26621294021606,-28.54751634597778,-28.547516,2.49,111,16,27,6
33340,"Milwaukee-Waukesha, WI",1,Very Large,1.79784108325839,-18.95521140098572,-45.43774676322937,-37.26022720336914,-28.28046274185181,-31.6853940486908,-28.29760527610779,-28.31337034702301,-24.59637463092804,-29.43149304389954,-30.8930778503418,-26.76005256175995,-26.760052,2.6700001,80,5,25,5
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",1,Very Large,.5861957703018561,-21.63924074918032,-50.25033384561539,-43.31208035349846,-34.61813400685787,-36.3300429880619,-33.0900687277317,-33.75821564346552,-30.36411289870739,-36.16626936197281,-39.91935954988003,-33.67165453732014,-33.671654,2.49,165,37,27,6
33660,"Mobile, AL",1,Midsized,-5.37578446418047,-11.87163180112839,-34.95937418937683,-26.54087889194489,-23.73923754692078,-28.53393477201462,-24.59275317192078,-28.69839954376221,-21.51173365116119,-22.88325917720795,-24.84411752223969,-22.69204670190811,-22.692047,.19,36,30,98,46
33700,"Modesto, CA",1,Large,-1.466666698455811,-15.12903213500977,-37.5,-29,-25.13333320617676,-30.67741966247559,-27.6129035949707,-28.03333282470703,-24.96774101257324,-28.33333396911621,-32.77419281005859,-30.67741966247559,-30.67742,-2.3399999,139,48,168,50
33860,"Montgomery, AL",1,Midsized,.2243913996499032,-14.77183431386948,-39.59893405437469,-29.76018476486206,-25.71696037054062,-28.08342146873474,-24.27416241168976,-25.71780443191528,-22.40215003490448,-26.07575452327728,-28.74324089288712,-25.49221384525299,-25.492214,.57999998,64,44,83,39
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1,Midsized,.8205564804375172,-12.98240661621094,-39.77089023590088,-25.8300404548645,-17.74229145050049,-20.94045782089233,-19.44504642486572,-20.12071466445923,-17.32806491851807,-20.62108469009399,-24.12559223175049,-23.90080690383911,-23.900806,-3.28,48,39,180,75
34940,"Naples-Marco Island, FL",1,Midsized,-1.933333277702332,-19.32258033752441,-44.56666564941406,-33.90322494506836,-29.16666603088379,-34.70967864990234,-35.87096786499023,-35.53333282470703,-31.41935539245605,-34.06666564941406,-32.51612854003906,-28.54838752746582,-28.548388,5.52,112,63,2,1
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,Very Large,1.358808945107739,-21.39246796816587,-47.40879552066326,-36.75487194955349,-30.78956667333841,-34.61053144931793,-30.98192496597767,-30.06064741313457,-27.38128820806742,-30.24372721463442,-33.57372847944498,-29.4426003023982,-29.4426,.80000001,122,21,75,18
35300,"New Haven-Milford, CT",1,Large,-1.066666722297668,-19.67741966247559,-47.20000076293945,-37.90322494506836,-29.89999961853027,-31.83870887756348,-29.54838752746582,-28.70000076293945,-24.41935539245605,-29.0666675567627,-33.64516067504883,-29.6129035949707,-29.612904,-.55000001,128,41,124,36
35380,"New Orleans-Metairie, LA",1,Very Large,-8.163980457931757,-20.40127797424793,-48.59561765193939,-38.01493948698044,-32.08982607722282,-34.62963247299194,-32.45234668254852,-29.81586784124374,-27.01651278138161,-27.15430828928947,-29.62991631031036,-27.48597604036331,-27.485975,-.33000001,97,9,116,28
35620,"New York-Newark-Jersey City, NY-NJ-PA",1,Very Large,-2.645382455142681,-25.76683412492275,-60.64533738791943,-48.90012602508068,-39.5875880420208,-38.88405090942979,-36.11999150365591,-35.51702129282057,-31.75682164356112,-34.09032996743917,-38.21099660918117,-36.25513437390327,-36.255135,-2.1600001,179,44,165,48
35840,"North Port-Sarasota-Bradenton, FL",1,Large,-1.138522624969482,-16.29823970794678,-42.20688629150391,-30.24212741851807,-24.34286403656006,-30.175537109375,-28.64134311676025,-28.64794826507568,-25.34633159637451,-28.52369403839111,-28.25796127319336,-25.03341102600098,-25.033411,3.49,60,17,10,4
35980,"Norwich-New London, CT",1,Midsized,-1.266666650772095,-18.29032325744629,-45.23333358764648,-36.41935348510742,-27.33333396911621,-28.83870887756348,-25.3870964050293,-25.33333396911621,-21.58064460754395,-24.79999923706055,-31.93548393249512,-27.06451606750488,-27.064516,-2.26,87,55,167,70
36100,"Ocala, FL",1,Midsized,-.1333333402872086,-12.58064556121826,-35.5,-24.54838752746582,-19.73333358764648,-25.35483932495117,-22.96774101257324,-21.5666675567627,-17.96774101257324,-21.33333396911621,-21.96774101257324,-19.29032325744629,-19.290323,2.04,8,8,36,16
36260,"Ogden-Clearfield, UT",1,Large,-.3846936570480466,-17.98978221416473,-44.03418034315109,-34.86363834142685,-29.46983897686005,-34.10021668672562,-29.41502743959427,-28.12242212891579,-23.64089003205299,-28.19492131471634,-30.46108335256577,-24.88046249747276,-24.880463,3.3099999,57,15,13,6
36420,"Oklahoma City, OK",1,Very Large,.5703756145667285,-16.87543976306915,-42.29656773805618,-31.15389806032181,-25.92899054288864,-29.95729523897171,-26.2986034154892,-27.33144414424896,-26.56598129868507,-27.52589017152786,-30.96355360746384,-25.76849523186684,-25.768496,1.76,65,2,41,10
36500,"Olympia-Lacey-Tumwater, WA",1,Midsized,-2.733333349227905,-22.3870964050293,-51.06666564941406,-41.74193572998047,-34.36666488647461,-36.51612854003906,-33.67741775512695,-35.13333511352539,-31.51612854003906,-35.09999847412109,-37.83871078491211,-34.77419281005859,-34.774193,.33000001,171,77,93,45
36540,"Omaha-Council Bluffs, NE-IA",1,Large,1.047428853809834,-17.79339136183262,-41.21301552653313,-34.46745499968529,-28.33481192588806,-31.63772669434547,-27.60149025917053,-26.21905933320522,-23.1842276006937,-27.85366469621658,-30.75145545601845,-26.95372879505157,-26.95373,.89999998,85,26,69,22
36740,"Orlando-Kissimmee-Sanford, FL",1,Very Large,.1452240236103535,-21.4826180934906,-52.17571020126343,-41.81213188171387,-35.10994625091553,-38.35390186309814,-35.17237949371338,-34.14285588264465,-30.24156785011292,-32.65376281738281,-33.68317437171936,-30.75754570960999,-30.757545,1.9,141,25,38,9
37100,"Oxnard-Thousand Oaks-Ventura, CA",1,Large,-2.200000047683716,-20.06451606750488,-44.63333511352539,-36.45161437988281,-30.26666641235352,-34.67741775512695,-32.41935348510742,-32.93333435058594,-29.45161247253418,-32.53333282470703,-37.45161437988281,-37.09677505493164,-37.096775,-4.5599999,182,57,189,57
37340,"Palm Bay-Melbourne-Titusville, FL",1,Large,.6000000238418579,-16.6129035949707,-44.33333206176758,-32.70967864990234,-27.16666603088379,-31.93548393249512,-29.80645179748535,-27.89999961853027,-23.83870887756348,-27.0666675567627,-28.54838752746582,-24.54838752746582,-24.548388,2.52,54,13,26,10
37860,"Pensacola-Ferry Pass-Brent, FL",1,Large,.540640264749527,-12.6171817779541,-37.55678844451904,-26.84861850738525,-22.46260738372803,-27.95778942108154,-24.01553869247437,-31.33288288116455,-20.6376519203186,-22.95967531204224,-25.39451599121094,-22.45510482788086,-22.455105,.5,33,5,87,27
37900,"Peoria, IL",1,Midsized,.9720018431544304,-16.66438362002373,-39.78623616695404,-32.62315607070923,-24.83896869421005,-27.84042176604271,-23.05447426438332,-19.56961725652218,-16.14450573921204,-23.10384106636047,-27.03977856040001,-21.65206661820412,-21.652067,1.45,22,20,47,22
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,Very Large,.289035489782691,-23.94475838541985,-52.98483768105507,-43.77519512176514,-35.92109224200249,-36.75388756394386,-34.31162238121033,-34.36994904279709,-30.23477874696255,-33.67916655540466,-38.85502126812935,-34.1456318795681,-34.145634,-.47,167,38,117,29
38060,"Phoenix-Mesa-Chandler, AZ",1,Very Large,-.7710919976234436,-19.56403577327728,-45.02565813064575,-36.9582200050354,-33.03713345527649,-39.01644086837769,-35.33989310264587,-35.65781545639038,-31.61369109153748,-32.74074029922485,-35.70111322402954,-33.47784280776978,-33.477844,-.74000001,163,36,132,35
38300,"Pittsburgh, PA",1,Very Large,1.478162180632353,-22.90272209048271,-50.74061560630798,-40.70830070972443,-32.01962232589722,-35.36080795526505,-31.91507756710052,-30.98702275753021,-27.17453500628471,-30.94121468067169,-38.42364048957825,-31.47893935441971,-31.478939,-.54000002,151,30,122,32
38860,"Portland-South Portland, ME",1,Large,-3.820503622293472,-19.31468594074249,-47.2295184135437,-37.68361306190491,-29.21466517448425,-30.23739790916443,-25.47072613239288,-23.62958562374115,-20.57665729522705,-25.31471872329712,-30.93766486644745,-27.66245830059052,-27.662458,-2.3499999,102,31,169,51
38900,"Portland-Vancouver-Hillsboro, OR-WA",1,Very Large,-.3881654758006334,-22.36008957028389,-48.98459565639496,-42.49224004149437,-36.92088586091995,-38.45310772955418,-35.83797061443329,-38.32225960493088,-32.53361444175243,-37.12883257865906,-40.00857579708099,-36.8783885538578,-36.878387,.25,181,46,95,22
38940,"Port St. Lucie, FL",1,Midsized,-.5113556534051895,-14.49542760848999,-40.53406715393066,-30.43055629730225,-25.30058574676514,-30.19390392303467,-29.29609680175781,-26.92764759063721,-22.6094388961792,-26.2736349105835,-26.22127723693848,-22.274094581604,-22.274094,4,29,26,8,6
39100,"Poughkeepsie-Newburgh-Middletown, NY",1,Large,.1681125462055206,-20.03926849365234,-49.75942039489746,-38.58344078063965,-29.31303310394287,-30.61570072174072,-28.03645801544189,-26.33043003082275,-22.29312801361084,-24.95071887969971,-30.61710262298584,-27.81064891815186,-27.81065,-2.8599999,105,33,174,54
39300,"Providence-Warwick, RI-MA",1,Very Large,-2.621375520713627,-18.77266639471054,-47.28947055339813,-38.39371025562286,-29.91973626613617,-31.4796062707901,-28.45332556962967,-28.02737462520599,-24.93309539556503,-28.63753962516785,-34.08478569984436,-29.86508893966675,-29.865089,-1.23,131,22,147,41
39340,"Provo-Orem, UT",1,Large,-1.343062520027161,-23.0545097142458,-49.49876168370247,-40.60956200957298,-35.19010645151138,-39.1231270134449,-35.01411160826683,-33.20466265082359,-30.4586493074894,-34.0608115196228,-37.2404505610466,-30.93339547514915,-30.933395,3.1300001,144,50,15,7
39580,"Raleigh-Cary, NC",1,Very Large,-2.334277246147394,-22.36285424232483,-52.15013015270233,-43.2046856880188,-36.88730216026306,-39.57470071315765,-36.33098137378693,-36.90422773361206,-33.07128739356995,-34.87852227687836,-37.97002398967743,-35.51866590976715,-35.518665,-.63999999,175,42,127,34
39740,"Reading, PA",1,Midsized,-.2666666805744171,-20.80645179748535,-47.59999847412109,-37.67741775512695,-29.03333282470703,-30.03225898742676,-26.70967674255371,-26.9333324432373,-22.22580718994141,-25.29999923706055,-31.35483932495117,-26.22580718994141,-26.225807,-.93000001,68,46,138,63
39900,"Reno, NV",1,Midsized,-1.809310495853424,-19.71033185720444,-46.35388967394829,-37.83739882707596,-28.43673986196518,-30.38985073566437,-27.75039502978325,-26.75855174660683,-24.28587166965008,-27.75472587347031,-29.88235360383987,-27.10598659515381,-27.105988,.64999998,89,56,79,36
40060,"Richmond, VA",1,Very Large,-.3369040630641393,-18.78758954256773,-44.31153810024261,-38.02411675453186,-32.61743833124638,-34.95056699216366,-33.09855081140995,-33.05545657128096,-29.7066575139761,-32.26463177800179,-35.34206661581993,-33.41427829861641,-33.41428,-1.15,162,35,146,40
40140,"Riverside-San Bernardino-Ontario, CA",1,Very Large,-1.416131973266602,-18.18022775650024,-42.54625511169434,-34.54964256286621,-29.03012466430664,-33.86981391906738,-31.46216773986816,-31.60438442230225,-27.95487976074219,-30.65895080566406,-36.26529121398926,-34.37572765350342,-34.375729,-3.72,169,39,183,51
40220,"Roanoke, VA",1,Midsized,1.620656795799732,-14.00365510582924,-38.46259939670563,-32.89806193113327,-27.12442588806152,-29.22358745336533,-25.97513729333878,-25.14698266983032,-23.16868522763252,-26.4259946346283,-29.93559521436691,-27.1164308488369,-27.11643,-.69,90,57,130,58
40380,"Rochester, NY",1,Very Large,-3.440502025187016,-20.04998880624771,-47.95672559738159,-39.48635357618332,-30.33020353317261,-32.81986331939697,-29.43649891018867,-27.98035834729671,-23.12424990534782,-27.59729564189911,-32.77603396773338,-28.83638021349907,-28.83638,-1.24,115,17,148,42
40420,"Rockford, IL",1,Midsized,1.014733016490936,-16.20734786987305,-41.26185083389282,-35.18486595153809,-25.21491622924805,-27.49163484573364,-22.41382169723511,-22.11699604988098,-19.93859004974365,-24.36137843132019,-27.95238876342773,-23.74394750595093,-23.743948,.62,44,36,81,38
40900,"Sacramento--Roseville-Folsom, CA",1,Very Large,-2.133418753743172,-22.15046858787537,-47.73860931396484,-39.42687129974365,-33.01856398582458,-36.58185958862305,-34.67524123191833,-35.30819129943848,-31.54765009880066,-34.94887733459473,-38.95226693153381,-36.48897695541382,-36.488976,-1.54,180,45,153,45
41180,"St. Louis, MO-I",1,Very Large,1.882160687819123,-18.16451740264893,-46.9320592880249,-37.55020545423031,-30.10022709518671,-32.64783960580826,-28.75573053210974,-28.44047096371651,-24.69505506008863,-29.55786199122667,-31.92125673592091,-27.56744602322578,-27.567446,1.99,100,11,37,8
41420,"Salem, OR",1,Midsized,-1.103630989789963,-17.4378981590271,-40.03173828125,-33.6452522277832,-28.74380350112915,-30.61233568191528,-28.78140592575073,-32.34021997451782,-25.89114236831665,-31.65628910064697,-34.70518779754639,-32.17754220962524,-32.177544,-.51999998,155,74,120,56
41500,"Salinas, CA",1,Midsized,-1.200000047683716,-19.74193572998047,-42.20000076293945,-32.51612854003906,-25.9333324432373,-28.6129035949707,-26.90322494506836,-27.63333320617676,-25.48387145996094,-28.89999961853027,-35.03225708007813,-35.67741775512695,-35.677418,-6.7800002,178,79,192,82
41540,"Salisbury, MD-DE",1,Midsized,1.575728610157967,-13.35470479726791,-38.29258394241333,-28.4646543264389,-17.19461214542389,-17.46253395080566,-13.33848977088928,-12.72255721688271,-12.09079056978226,-17.50546383857727,-21.16680479049683,-19.50781989097595,-19.50782,-2,11,11,163,68
41620,"Salt Lake City, UT",1,Very Large,-.137832298874855,-19.29784709215164,-45.41093492507935,-36.93647539615631,-32.24663734436035,-36.39212024211884,-32.17705941200256,-31.27839088439941,-28.38656377792358,-31.96723926067352,-33.09765267372131,-29.14037799835205,-29.140377,2.8299999,116,18,20,3
41700,"San Antonio-New Braunfels, TX",1,Very Large,.3561266036704183,-20.84804512560368,-45.91481381654739,-36.00005458295345,-32.79139798879623,-38.1620529294014,-33.85649506747723,-32.5715000629425,-28.11992740631104,-30.81090512871742,-33.5414507240057,-31.31436909735203,-31.314369,-.5,149,29,118,30
41740,"San Diego-Chula Vista-Carlsbad, CA",1,Very Large,-.6666666865348816,-22.32258033752441,-50.33333206176758,-42.29032135009766,-34.96666717529297,-37.90322494506836,-35.48387145996094,-35.43333435058594,-32,-35.06666564941406,-40.3870964050293,-38.87096786499023,-38.870968,-3.8,185,49,184,52
41860,"San Francisco-Oakland-Berkeley, CA",1,Very Large,-2.464004307985306,-32.00281596183777,-59.75288271903992,-50.20242047309875,-44.07203578948975,-45.72489404678345,-43.67402052879333,-44.58750653266907,-40.83613777160645,-43.00302922725677,-47.63024544715881,-46.15530276298523,-46.155304,-3.1500001,191,52,179,50
41940,"San Jose-Sunnyvale-Santa Clara, CA",1,Very Large,-4.166217416524887,-36.4986566901207,-64.60005342960358,-54.23126441240311,-47.25483310222626,-48.83931922912598,-46.11433482170105,-46.98807168006897,-43.5077897310257,-45.50134032964706,-50.82421839237213,-48.15575122833252,-48.15575,-2.6500001,192,53,171,49
42020,"San Luis Obispo-Paso Robles, CA",1,Midsized,-.6000000238418579,-21.3870964050293,-45.79999923706055,-36.51612854003906,-29.5666675567627,-31.77419281005859,-29.96774101257324,-28.03333282470703,-23.74193572998047,-27.73333358764648,-32.32258224487305,-32.09677505493164,-32.096775,-4.3600001,153,72,188,80
42100,"Santa Cruz-Watsonville, CA",1,Midsized,-1.266666650772095,-24.70967674255371,-49.20000076293945,-39.67741775512695,-31.5,-33.25806427001953,-34.22580718994141,-32.63333511352539,-31.90322494506836,-35.20000076293945,-39.87096786499023,-38.87096786499023,-38.870968,-3.6700001,185,80,182,76
42200,"Santa Maria-Santa Barbara, CA",1,Midsized,-2,-20.87096786499023,-44.76666641235352,-36.93548202514648,-30.33333396911621,-33.51612854003906,-31.29032325744629,-29.46666717529297,-25.41935539245605,-28.23333358764648,-33.6129035949707,-33.48387145996094,-33.483871,-5.25,164,76,191,81
42220,"Santa Rosa-Petaluma, CA",1,Midsized,-.3333333432674408,-20.77419281005859,-44.26666641235352,-34.58064651489258,-27.33333396911621,-30.6129035949707,-29.09677505493164,-29.36666679382324,-25.3870964050293,-28.66666603088379,-33.70967864990234,-32.80644989013672,-32.80645,-4.1399999,159,75,187,79
42340,"Savannah, GA",1,Midsized,.4350152611732483,-15.73744702339172,-42.65662097930908,-32.7044517993927,-26.85044002532959,-30.92055344581604,-27.92018842697144,-28.1099157333374,-24.13090777397156,-27.4238224029541,-28.98995804786682,-27.34731030464172,-27.347311,.079999998,94,59,103,49
42540,"Scranton--Wilkes-Barre, PA",1,Large,1.025884836912155,-17.16494977474213,-43.78825128078461,-33.79837393760681,-24.93088841438293,-27.11709141731262,-23.80382138490677,-23.00378823280334,-19.32023024559021,-22.32776820659637,-29.76880872249603,-25.05623233318329,-25.056232,-2.73,62,19,173,53
42660,"Seattle-Tacoma-Bellevue, WA",1,Very Large,-2.995221704244614,-30.54235172271729,-56.64432239532471,-47.28430652618408,-40.71950483322144,-41.90172147750854,-38.82498407363892,-39.31338119506836,-34.97598171234131,-38.35438823699951,-41.72145414352417,-38.38468599319458,-38.384686,-.029999999,184,48,109,26
43340,"Shreveport-Bossier City, LA",1,Midsized,-1.896579027175903,-16.08268547058105,-40.06570196151733,-29.41344773769379,-23.05358815193176,-27.84145426750183,-25.88955986499786,-22.66269791126251,-19.79661774635315,-22.84278070926666,-24.61030066013336,-22.28274703025818,-22.282747,.56,30,27,84,40
43620,"Sioux Falls, SD",1,Midsized,-.1471000611782074,-11.66673055291176,-38.31589508056641,-31.28237682580948,-21.90528357028961,-24.16413056850433,-21.76678550243378,-20.77729940414429,-17.23424309492111,-21.22076672315598,-21.63080352544785,-16.01903676986694,-16.019037,5.1999998,1,1,3,2
43780,"South Bend-Mishawaka, IN-MI",1,Midsized,.6641158908605576,-16.39179944992065,-43.50941133499146,-30.85081911087036,-21.86801052093506,-25.70534014701843,-20.99966216087341,-20.25709319114685,-16.3958033323288,-21.7748703956604,-24.81238961219788,-19.46989321708679,-19.469893,2.3,10,10,31,14
43900,"Spartanburg, SC",1,Midsized,1.399999976158142,-11.41935443878174,-39,-29.41935539245605,-22.4333324432373,-26.41935539245605,-20.96774101257324,-19.63333320617676,-14.87096786499023,-17.9333324432373,-22.06451606750488,-18.90322494506836,-18.903225,-.97000003,5,5,140,64
44060,"Spokane-Spokane Valley, WA",1,Large,-.2470115832984447,-18.23157906532288,-43.5327422618866,-34.45401883125305,-27.78264081478119,-31.17935943603516,-28.2088668346405,-29.76721882820129,-25.44226682186127,-29.56221282482147,-33.05759561061859,-29.32274448871613,-29.322744,.23999999,119,37,96,29
44140,"Springfield, MA",1,Large,-3.533934682607651,-19.69448781013489,-48.02660465240479,-39.62463402748108,-31.98672080039978,-33.94764184951782,-31.52487707138062,-29.55890965461731,-25.50716423988342,-28.94727277755737,-33.58605217933655,-30.95201134681702,-30.952011,-2,145,51,163,49
44180,"Springfield, MO",1,Midsized,2.917906999588013,-13.53466302156448,-37.76268178224564,-27.05681705474854,-22.27841424942017,-25.82828062772751,-22.77458110451698,-22.19255322217941,-18.27033713459969,-21.84567102789879,-23.59998214244843,-20.25859841704369,-20.258598,1.59,16,16,45,20
44700,"Stockton, CA",1,Large,-.2666666805744171,-16.90322494506836,-38.93333435058594,-30.22580718994141,-26.16666603088379,-31.58064460754395,-27.74193572998047,-27.23333358764648,-23.67741966247559,-26.03333282470703,-31.19354820251465,-29.58064460754395,-29.580645,-3.55,127,40,181,56
45060,"Syracuse, NY",1,Large,-2.928929321467876,-17.91224408149719,-47.60988712310791,-39.26054191589355,-29.69817137718201,-31.98035550117493,-28.64706349372864,-26.69901847839355,-22.14939284324646,-26.8348331451416,-31.40503215789795,-28.76356029510498,-28.763561,-1.9299999,114,34,161,48
45220,"Tallahassee, FL",1,Midsized,.5088092042133212,-16.33640825748444,-45.05617725849152,-36.89387559890747,-32.29966878890991,-36.32309579849243,-33.46677434444427,-33.81116807460785,-28.89398860931396,-31.63685417175293,-33.93136930465698,-31.00631761550903,-31.006317,.63,146,69,80,37
45300,"Tampa-St. Petersburg-Clearwater, FL",1,Very Large,.2118807565420866,-18.03767061233521,-45.97441506385803,-35.22536885738373,-30.03971970081329,-34.16361713409424,-30.92348599433899,-30.17047739028931,-26.31059288978577,-29.98050403594971,-30.5000319480896,-27.20751059055328,-27.20751,2.77,92,7,23,4
45780,"Toledo, OH",1,Large,.9520164281129837,-16.74646031856537,-45.2834050655365,-32.64095854759216,-21.8092383146286,-24.84598785638809,-21.00594834238291,-20.4682443831116,-16.36917527392507,-22.33217751979828,-26.93246102333069,-21.83138287067413,-21.831383,.5,24,3,87,27
45940,"Trenton-Princeton, NJ",1,Midsized,-.4000000059604645,-24.6129035949707,-54.76666641235352,-44.41935348510742,-36.73333358764648,-37.93548202514648,-35.06451797485352,-36.03333282470703,-31.67741966247559,-35,-38.96774291992188,-35.64516067504883,-35.645161,-.64999998,177,78,128,57
46060,"Tucson, AZ",1,Very Large,-2.200000047683716,-18.12903213500977,-44.06666564941406,-35.35483932495117,-30.10000038146973,-34.77419281005859,-31.64516067504883,-31.10000038146973,-28.06451606750488,-28.9333324432373,-32.96774291992188,-30.25806427001953,-30.258064,-1.3200001,134,24,150,43
46140,"Tulsa, OK",1,Large,.429135468788445,-15.74716949462891,-39.5597260594368,-29.89661213755608,-25.4721754193306,-29.77982410788536,-26.29327553510666,-23.40911602973938,-20.03724929690361,-23.99614262580872,-27.86189955472946,-22.54470610618591,-22.544706,1.45,34,6,47,16
46220,"Tuscaloosa, AL",1,Midsized,-.1449909061193466,-16.54869347810745,-40.21580135822296,-31.23527008295059,-25.53607058525085,-29.27572757005692,-26.08212441205978,-25.39334571361542,-21.2384415268898,-24.9845324754715,-28.49560332298279,-23.69385373592377,-23.693853,1.29,43,35,52,25
46520,"Urban Honolulu, HI",1,Large,-2.733333349227905,-18.80645179748535,-48.09999847412109,-40,-31.60000038146973,-33.96774291992188,-35.12903213500977,-40.83333206176758,-34.96774291992188,-35.56666564941406,-35.3870964050293,-33.96774291992188,-33.967743,1.6,166,53,43,15
46540,"Utica-Rome, NY",1,Midsized,-3.818107485771179,-16.98333954811096,-43.42509460449219,-34.91934013366699,-25.92728757858276,-28.64700984954834,-24.82766819000244,-22.65716457366943,-17.68020749092102,-22.39910507202148,-28.81175708770752,-26.2151198387146,-26.21512,-3.8199999,67,45,186,78
46700,"Vallejo, CA",1,Midsized,-1.866666674613953,-18.6129035949707,-41.46666717529297,-33.54838562011719,-27.23333358764648,-31.03225898742676,-30.25806427001953,-29.83333396911621,-26.06451606750488,-29.46666717529297,-33.54838562011719,-32.12903213500977,-32.129032,-2.6600001,154,73,172,71
47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1,Very Large,-1.231214741128497,-16.4505700096488,-41.99669244885445,-35.31739708781242,-28.70818750560284,-31.67527272552252,-29.74147799611092,-28.76067733764648,-24.54030838608742,-27.87799771875143,-31.40266187489033,-29.36826482415199,-29.368265,-1.49,121,20,152,44
47300,"Visalia, CA",1,Midsized,-1.600000023841858,-15.25806427001953,-35.36666488647461,-28.70967674255371,-24.96666717529297,-30.96774101257324,-28.64516067504883,-27.39999961853027,-24.6129035949707,-26.63333320617676,-30.41935539245605,-27.96774101257324,-27.967741,-1.33,107,62,151,65
